LANG,RECORD #,245abnp,260a,264a,260b,264b,260c,264c,008 Country,SUBJECT,AUTHOR,ADDITIONAL AUTHOR,LIBRARY HAS
eng,b128742847,"Don't get eaten by anything : a collection of The dailies"" 2011-2013 /""",,"Greenwich, Nova Scotia :;",,"Conundrum Press,;",,"[2015];""©2015""",nsc,"Alternative comic books, strips, etc.;""Webcomics."";""Canadian comic books, strips, etc.""","McFadzean, Dakota, author, illustrator.",,
eng,b128803721,The big Team Society League book of answers /,,"[Toronto, Ont.] :;",,"Koyama Press,;",,"[2012];""©2012""",onc,"Stories without words.;""Alternative comic books, strips, etc."";""Canadian comic books, strips, etc.""",,"Martz, John, 1978-;""Wolfhard, Steve."";""Worton, Zach, 1977-"";""Team Society League.""",
eng,b128808056,Everybody vs. Bob the angry flower /,Edmonton :,,"Leftover Books,",,2001,,abc,"Caricatures and cartoons.;""Comic books, strips, etc."";""Caricatures and cartoons. fast (OCoLC)fst00847532"";""Comic books, strips, etc. fast (OCoLC)fst00869145""","Notley, Stephen, 1970-",,
eng,b128808135,Bob the angry flower : coffee with Sinistar /,,"Edmonton, Alta. :",,"Leftover Books,",,1999,abc,"Canadian wit and humor, Pictorial.;""Comic books, strips, etc. Canada."";""Canadian wit and humor, Pictorial. fast (OCoLC)fst00845193"";""Comic books, strips, etc. fast (OCoLC)fst00869145"";""Canada. fast (OCoLC)fst01204310""","Notley, Stephen.",,
eng,b128808159,Bob the angry flower : in defence of fascism.,"Edmonton, AB :",,"Leftover Books,",,1997,,onc,"Canadian wit and humor, Pictorial.;""Comic books, strips, etc Canada."";""Canadian wit and humor, Pictorial. fast (OCoLC)fst00845193"";""Comic books, strips, etc. fast (OCoLC)fst00869145"";""Canada. fast (OCoLC)fst01204310""","Notley, Stephen.",,
eng,b128918743,The disappearance of Charley Butters /,,"Greenwich, NS, Canada :;",,"Conundrum Press,;",,"[2015];""©2015""",nsc,"Painters Comic books, strips, etc.;""Recluses Comic books, strips, etc."";""Canadian comic books, strips, etc."";""Alternative comic books, strips, etc.""","Worton, Zach, 1977-",,
eng,b128918755,Mighty Star and the Castle of the Cancatervater /,,"[Toronto, Ontario] :;",,"Koyama Press,;",,"2015.;""©2015.""",onc,"Stories without words.;""Alternative comic books, strips, etc."";""Superhero comic books, strips, etc.""","Degen, A. (Alex), author, illustrator.",,
eng,b129050362,Confetti /,,"[Toronto, Ont.] :",,"Koyama Press,",,2015,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc."";""Art, Canadian 21st century. http://id.loc.gov/authorities/subjects/sh2005007886"";""Art, Modern 21st century. http://id.loc.gov/authorities/subjects/sh2002000548""","Lapalme, Ginette, artist.",,
fre,b129431382,Après-midi : les aventures de Klas Katt /,,"St. Lambert, Qc., Canada :",,"Mille Putois,",,[1999?],quc,"Pests Control Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85100295;""Comic books, strips, etc. fast (OCoLC)fst00869145"";""Canada. fast (OCoLC)fst01204310"";""Sweden. fast (OCoLC)fst01204537"";""Comics (Graphic works) lcgft http://id.loc.gov/authorities/genreForms/gf2014026266"";""Zines. lcgft http://id.loc.gov/authorities/genreForms/gf2014026210""","Lundkvist, Gunnar, 1958- author, illustrator. http://id.loc.gov/authorities/names/n2018055568",,
eng,b129435995,An alphabetic compendium of demons and evil ghosts : a colouring book... /,,"[Toronto, Ont.?] :",,"Megan Speers and Amanda Bowles,",,[2009?],onc,"Alternative comic books, strips, etc.;""Demonology Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85036663"";""Comics (Graphic works) lcgft http://id.loc.gov/authorities/genreForms/gf2014026266"";""Coloring books. lcgft http://id.loc.gov/authorities/genreForms/gf2017026082"";""Zines. lcgft http://id.loc.gov/authorities/genreForms/gf2014026210""","Speers, Megan, 1986- author, illustrator. http://id.loc.gov/authorities/names/no2010139699","Bowles, Amanda, author, illustrator.",
eng,b129437013,The new adventures of beastlord /,,"[Toronto, Ont.] :",,"Chris Kuzma,",,[2015?],onc,"Alternative comic books, strips, etc.;""Comics (Graphic works) lcgft http://id.loc.gov/authorities/genreForms/gf2014026266"";""Zines. lcgft http://id.loc.gov/authorities/genreForms/gf2014026210""","Kuzma, Chris, 1980- author, illustrator.",,
spa,b129455003,Colección romances.,,"México, D.F. :",,Editorial Continente,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b129455088,Por mi sangre gitana /,,"México, D.F. :",,"Editorial Continente,",,1965,mx,"Romanies Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85058109;""Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065"";""Mexican comic books, strips, etc.""","Molina I., Pedro.","Ayala, Francisco.;""Garcés M., Alicia."";""C. de Martínez, Emma.""",
fre,b129474691,Bowling for souls.,,"St. Lambert, Qc., Canada :",,"Mille Putois,",,[1999],quc,"Alternative comic books, strips, etc.;""French Canadian comic books, strips, etc."";""Comics (Graphic works) lcgft http://id.loc.gov/authorities/genreForms/gf2014026266"";""Zines. lcgft http://id.loc.gov/authorities/genreForms/gf2014026210""",,,
eng,b129545466,Streakers /,"Toronto, Ont. :",,"Mean Dog Comics,",,2011,,onc,"Comic books, strips, etc.;""Caricatures and cartoons Canada."";""Caricatures and cartoons. fast (OCoLC)fst00847532"";""Comic books, strips, etc. fast (OCoLC)fst00869145"";""Canada. fast (OCoLC)fst01204310""","Maandag, Nick.",,
spa,b129546215,La pirámide cuarteada : evocaciones del 68 /,,Ciudad de México : Ciudad de México :,,"Editorial Resistencia ; Secretaría de Cultura,",,2017,mx,"Enríquez, Luis Fernando Comic books, strips, etc.;""Enríquez, Luis Fernando. fast (OCoLC)fst00334450"";""Tlatelolco Massacre (Mexico City, Mexico : 1968) fast (OCoLC)fst01755643"";""1968 fast"";""Nineteen sixties Comic books, strips, etc."";""Student movements Comic books, strips, etc."";""Tlatelolco Massacre, Mexico City, Mexico, 1968 Comic books, strips, etc."";""Corrupción en la política México. shsples"";""Activistas políticos México Crímenes contra. shsples"";""Nineteen sixties. fast (OCoLC)fst01037817"";""Student movements. fast (OCoLC)fst01135954"";""Mexico Mexico City. fast (OCoLC)fst01206137"";""Comics (Graphic works) lcgft"";""Autobiographies. lcgft"";""Autobiografía. shsples"";""Graphic novels. lcgft"";""Novelas gráficas. shsples"";""Autobiographies. fast (OCoLC)fst01919894"";""Biography. fast (OCoLC)fst01423686"";""Graphic novels. fast (OCoLC)fst01726630""","Enríquez, Luis Fernando, author, illustrator.",,
